inter_arrival_time,service_time
0.17915326447301297,0.0017639253295831303
0.0094276943740642,0.00026187657437913
0.00121231206728992,0.00051979469147757
1.787440752205e-05,0.3705495839832576
0.25803641687333745,0.0027143846929934302
0.0006177350683718801,0.00241810025066324
0.05241452207459997,0.011948042206924692
0.01049750527244497,0.006989726625477501
0.12425767919361197,0.0059780433004576
0.00074959773695911,0.02338671151284758
0.0042942034424995005,0.38002918954801856
0.06776412847278758,0.0010800873564157
0.01711850062481919,0.00105004563734548
0.0006499450631454401,0.013906150675601761
0.00075180643705164,0.01640555735634339
0.00238408211550388,0.0059031677235025
0.00040280184469239003,0.00915781796261321
0.032684933371104084,0.00032967390961341004
0.0058673775102134,0.0017582003867856002
0.00981360087784388,0.036436639209649145
0.01216326187946588,0.00044752761338687
0.0006751866538423101,0.00328427059614351
0.00305307100402073,0.6545611742624289
0.00749575208261908,0.0028748974639633902
0.01318179190251424,0.00449662848534016
0.0049634658492217106,0.8255364642072561
0.0184697497384521,0.00242538431042961
0.0005489559440129301,0.007015564604767451
0.0025965799221495302,0.11144550234260052
0.0006706377111929101,0.00346680691764662
0.12537636230028537,0.00101991137941753
0.00839368463545017,0.00494290055023474
0.08199573314638821,0.01328469740052958
0.01524688112671968,0.08288157481180741
0.1273594823710659,0.00908471719481336
0.01734733810086229,0.0035435921578779402
0.05399956100240949,0.008054570474226171
0.03414225969687104,0.18704695605186353
0.0067610103672484205,0.00128282550032226
0.01571086330940101,0.01193761877744115
0.00152403608357282,0.00433179771240559
0.09157289402595964,0.025346378777802173
0.00462246254690958,0.3236223284849433
0.3076713302943188,0.00060696674093909
0.004105690505141451,0.04089502165093983
0.00556044477671645,0.00016837388379403002
0.00551279422843427,0.00104312407360909
0.00094434033780218,0.02554391445697773
0.00056655719021546,0.02334904089872159
0.00025192887583815,0.10075989261523866
0.3480767609877482,0.00195261505597986
0.00023791071683737999,0.0016060268625277601
0.00420599082072181,0.00876343260300093
0.40748197613500015,0.03466325301134835
0.009263002294438811,0.01077194151279355
0.00705986969287238,0.0129875293191734
0.0033655308437593404,0.7354744927334019
0.037505924542150904,0.01494067670315216
0.18924780936436722,0.01157445506447228
0.0011237854547256401,0.00058683870802865
0.00020308186187182004,0.0023398093118872703
0.012456208350887291,0.0058749183227895605
0.00402091274769788,0.00052894872390541
0.0008205782160691602,3.412848977723e-05
0.00054232962551786,0.0573160247365456
0.00883043281543119,0.009761651576220512
0.01104370476601297,0.0084092214076485
0.00111067048232741,0.021915075274696712
0.7068857305959422,0.00785118825074616
0.0038832405312930205,0.0031041908048376602
0.013506592505526473,0.7093163329919967
0.01054768087142884,0.005271171492483781
0.00038833410299794,0.0028574548082404404
0.1550996703016907,0.013777892934292373
0.01062444941517626,0.020319540660267824
0.00103146680752068,0.11466262869427618
0.0018577385958661202,0.00077211138515855
0.0983900034735753,0.00640808187218071
0.0008716782088073101,0.0058153465807713805
0.00159013640812396,0.0012382423410158203
0.0037145400378502504,0.3964164319001621
0.00377730597077236,0.0089873825018156
0.00074905233365971,0.00099531401794334
0.020067907906491864,0.007653084833304661
0.00099476867703791,0.00288335946005325
0.22479850113748842,0.00282056161470825
0.00106879784430226,0.00662219727818118
0.0045058792671996,0.0470163369377786
0.006892536025655201,0.00804610156799489
0.0017590829624393501,0.00792224127168623
0.022064706018151733,0.00843231663794447
0.005884690637941891,0.06530516317073617
0.00502484818788257,0.016850411873316453
0.00570073633247179,0.0006507085490816501
0.06685247400106893,0.00435130778082216
0.24268325102223642,0.008348403987448221
0.0017705070625312,0.0027405852096422704
0.0016843712236726102,0.00034770476301566004
0.198830342458326,0.0030215196461355403
0.006942598684125061,0.00893383865329508
4.0687332467180006e-05,0.04288482102698955
0.000670215090438,0.03685877431216257
0.00051645266545978,0.05579261755124028
0.0010641962137921,0.035722229627846255
0.02005330008533097,0.00482412257589026
0.018946877153109682,0.00389596791553537
0.0263372769774621,0.00644163173885904
0.00244307852606218,0.00229552446933339
0.00723074945815755,0.00252189064689389
0.0033007668373085603,8.146672601131001e-05
0.010644250422026082,0.013736770833209769
0.36235519970047614,0.0018054616566174403
0.00024831041348009,0.01405271666255658
0.133917459122832,0.00479077606107831
0.00085709043133924,0.0165611172071063
0.032739970767142516,3.9896310455890005e-05
0.00077117872403011,0.007142962732754821
0.03160022827286508,0.0028178860801272403
5.128118233245e-05,0.00447158407323699
0.007487901383583181,0.009910379065385581
0.014832427703548909,0.0019679087006014002
0.0006180011193122301,0.009827195362349501
0.0054391645445024004,0.0006734848609953
0.25843395918179707,0.05626533170902342
0.03561983568400195,0.01226131626264517
0.18727064246871641,0.00329935321835846
0.0005871587775663301,0.6116322948426578
0.00240009644959608,0.014698307201961351
0.00461304811313605,0.01855765766658077
0.00441957932900939,0.01149051828084905
0.0022729131306890903,0.00442868586661034
0.00161580253769779,0.0018089259045425002
0.011564433801242321,0.0032331263370288903
0.00109559506000406,0.004729813959459421
0.01022555789643196,5.9463435996560005e-05
0.009682376603328111,0.0015507019441423
0.00129694151171046,0.0038967655650265
0.00225836379089165,0.00036247319818755
0.0013478318354266101,0.015676001730358442
0.00079616815415154,0.00031209492365527006
0.014260841424340483,0.01019563510723242
0.0040633400520267695,0.03480917282309199
0.015533895335646489,0.00051756057907199
0.01603664933470883,0.00889519128239008
0.0006374183370101201,0.026913652063640072
0.0038900761964895804,0.0051348149661972105
0.012894161118853501,0.00012819365263215
4.591701496232093e-06,0.00633389069841087
0.037602816980971475,0.0009102759747312801
0.01838857685684541,0.004740941652714481
0.00421060529490357,0.01289408771010159
0.03892780578213429,0.00536680792262291
0.01004878663922501,0.06294200877452853
0.7503506402431368,0.1226073258671646
0.0066770724766698104,0.0033220975893432504
0.03560772709038784,0.015227040580705911
0.027226888950872108,0.0023920152310619603
0.007218227790617759,0.0076622076509519806
0.00288547708717132,0.00565085758192934
0.00023436563145969003,0.00012919855169769
0.00094751292567138,0.39361190973656685
0.0027941909545120803,0.00777420872301722
0.049755285060317754,0.00259004465017066
0.020830026649327732,0.0010329203882833101
0.0025160981055313003,0.00039974191706607006
0.00651870067236835,0.0049594827279494805
0.018253684721127022,0.02817172680540921
0.0006969026075608,0.04752815662309053
0.02087111934027143,0.00027016979370012
0.0016778765407125002,0.00081655425815984
0.48239565758548775,0.00091186422979661
0.10154897474615124,0.0009358638891123801
0.08542793053758774,0.016623097927591462
0.00075899812656541,0.01251381972536518
0.00398433317199397,0.0015228772395892202
0.00100956746424154,0.00131575415441404
0.026553469030067313,0.012425467970798292
0.1483137649841068,0.027554111816441552
0.00121148738912157,0.00127704264218037
0.004835818843495571,0.00921659022885626
0.00018977777231174,0.00287967792600893
0.00640629060648449,0.0034526770814049704
0.009463043898926632,0.0023448338331611505
0.00127300798334305,0.01816133741906427
0.7988310068915312,0.00056656728769954
0.03019067618735935,0.00048505741988219
0.00394506050400009,0.00543280153016684
0.0015492803231652202,0.0029327428537594302
0.3671285289836248,0.0015642211252103002
0.00630714122779243,8.970357032105001e-05
0.07684387801847378,0.02548179772919383
0.014074374733533452,0.38910017310118733
0.530237089876078,0.00079749847691079
0.00365105327853306,0.005393550525136951
0.0022076309289494798,0.06492353449721198
0.00203523533732403,0.00250910771856364
0.02452996430435577,0.0011135418111132601
0.00043668911834382,0.00815225265793742
0.00199312189390203,0.00320689459247802
0.0028179200439973602,0.0033133178380015805
0.0037751957998300003,0.0006784258623788901
0.0603707110195613,0.04210396352056925
0.5476299497027551,0.01729966244219651
0.01022384574309264,0.00798150021239572
0.14371445261677032,0.0007595020805816
0.0009600370745001301,0.26316436629267603
0.0026148795699503903,0.041890704443467375
0.00039083281713981,0.00356103582063431
0.00813550316039207,0.005633789181056271
0.1197201578228797,0.0011190861820971202
0.0018464407226531103,0.00245586621953706
0.00699488555056472,0.10135920291159813
0.027883599990431454,0.02265971366964814
0.0037430134581418004,0.011073157770072301
0.01466271417541763,0.00144121410688589
0.01037100242202139,0.0008489397855715101
0.00740266366928276,0.00483266183742296
0.0059404503714708705,0.01054633438580796
0.010852721506789162,9.61064421793e-05
0.21602233619544645,0.06837235539871521
0.00022665406848897002,0.00133102520438432
0.00393679778018554,0.021464213859808304
0.0024108121347070103,0.09593941964137932
0.00279364092799692,0.5994767710550315
0.09006217721691263,0.00062273069526217
0.00201151071971392,0.00455417877334968
0.026191724578298232,0.024101521643385592
0.00535126454604061,0.0023748348638188903
0.0006646830915681201,0.007530783719850571
0.005257047642808161,0.014254120464891891
0.0021906640122622,0.0028558595728264604
0.00021860689433304,0.0006917290984688
0.00211962314766526,0.05452959090868932
0.05866494282871905,0.00018051949264335002
0.0016460179118111503,0.00055175771240939
0.00443088835399576,0.1427353168374895
0.00209018800248149,0.015205721045536719
0.0010480720659432501,0.0037071996273581598
0.01143926768940643,0.052422446392553994
0.0017011201300830001,0.00790759482697561
0.39353113627641706,0.00125833341741955
0.00035947618335241004,0.00399577990018066
0.08013765924522134,0.007198435800106851
0.1643617955546672,0.2648722821440693
0.00128292344613577,0.0560096476294508
0.00020433151927627,0.00409600894595511
0.00324360625793559,0.4604871884023647
0.02335979228708973,5.435134700927001e-05
0.00566177465849017,0.00363098992829988
0.0026139305324708005,0.00398311222351955
0.6019275082125549,0.004350578643056361
0.026580456560892654,0.00143632625555016
0.00813136876407792,0.0001356827312214
0.27435335871045957,0.00103004295122142
0.04296000116889312,0.013749920105391762
0.00011269831104802002,0.01059868450725016
0.7519720493597001,0.00392247847503917
0.0011885921615698,0.006528373431627631
0.00143836943580116,0.00979744392098654
0.00015594372879342,0.00024093831314724002
0.00333284242596971,0.00560767185485732
0.00398345107375046,0.00662297651545228
0.015542372379955031,0.0015434752340427302
0.03162196987042264,0.0031063765445198104
0.15003953116328736,0.00321312600879375
0.10283547554077942,0.5238373569103619
0.02434839851447504,0.05266409028766927
0.007853073848596721,0.00096912437068975
0.0008313654770129701,0.0022906319765152302
0.00070041553815037,0.00524922429623588
0.00986412269942127,0.00038782019651353004
0.00035370744401422,0.23131632348798958
0.0006254960586652,0.00135435664349209
0.0063651987315586,0.01215363433975042
0.00236602042709308,0.05925618487158318
0.01286377469034816,0.00954631790803395
0.13259061979323464,0.00742744215639933
0.00160221758291615,0.0047609204365421
4.670838640543e-05,0.00276945313215495
0.0005609280296354801,0.05015130274075894
0.0037702277717506297,0.02158340251892644
0.13389943523634293,0.01522050771433367
0.0037576039832295004,0.00029459676439768
0.01904545725602268,0.00102695879899888
0.0024795632575791305,0.021963414933877802
0.00462458147725169,0.0010772637885753
0.0048061832771196,0.00042439360494069
0.00519492117857939,0.00513503524516205
0.0213243051218417,0.4172676758984086
0.00032762256293676,0.06557388977150394
0.0067383792171718405,0.01195184302324918
0.00043028725574090004,0.02861310909676111
0.06781893347863009,0.00386710513351727
0.01033005638623353,0.0050148692167365505
0.03262096919258533,0.00388567310437363
0.00535119951284831,0.01084553251201835
0.00276444836337624,0.07148657488217253
0.02267656270317709,0.00244322673935715
0.01177453185724586,0.03262395060001958
0.0247897412807246,0.00069622986954194
0.04149319825029514,0.00128405456145393
0.00490085106750093,0.01807607027339041
0.0024352830092027903,0.00326087628331828
0.011473017419078161,0.0047033746533301606
0.0199401228524498,0.0077081374680157706
0.00181810542951958,0.011732978006766072
0.00138578100514046,0.03267890274866716
0.0015545655367451602,0.00371074313221823
0.0016931286374328202,0.020711609821540772
0.0912525740829532,0.0019888199062210203
0.027592833834188257,0.03204184685865336
0.00204145706810223,0.00048718454137412
0.00579909383693172,0.0004990872364531001
0.006547421767413681,0.02033482419909761
0.38028187496831,0.04504599582617519
0.00024783008417766,0.00192307252335637
0.05858050169721355,0.02057279636653695
0.00033094968389638,0.6393100174718217
0.00417991818633592,0.00639655205329307
0.01317151569080331,0.0034892928442598
0.019014466552362344,0.0067696371226053905
0.00241930957330367,0.05535568822055686
0.00033425774591888,0.2896675997707891
0.00168508893197017,0.00811578531891754
0.0005472012483337399,0.0080504454958564
0.00578320076546528,0.0026366689982540103
0.0101344953716779,0.012111204451514111
0.27344981344418867,0.02955760987320838
0.22041094381134846,0.2503671812192862
0.00189002103121872,0.00367247087189947
0.014208915574415379,0.0029619612388209703
0.0026678782768075103,0.00050911201893436
0.00282346501453163,0.01083434012048648
1.0901287727951112,0.01112898473324936
0.16269569904303027,0.024531543506497014
0.25946548996690294,0.03594195356033332
0.32830241523276205,0.01334537039630675
0.0029855999823886403,0.00781484825224993
0.17935760363727238,0.18985566789892566
0.08070853364332414,0.00018412112267094
0.00218788814519514,0.04855516938744462
0.00522084748905062,0.0006594780725015
0.36964499172205184,0.0028567043145353702
0.00089408686778371,0.02079119836218438
0.009975568634755662,0.0103286810072836
0.0076747362443479105,0.0017527012605590702
0.00026818935173879,0.01704262211933355
0.04544792796730579,0.0052634752747824
0.5598361207142436,0.0010517986047424602
0.001591877929679,0.0035488710827589302
0.00313192421493916,0.00267046097969551
0.0002813766061089,0.00338015486643029
0.013400208053287342,0.00278049905759652
0.04677582325321692,0.00946013331402289
0.00534996184444721,0.00080281873759094
0.2637720667849668,0.12912616147301884
0.00849260051494547,0.12661222917038836
0.00293679446082833,0.00522348959783087
0.20818847588020165,0.01838669938125145
0.0009129116287627401,0.00139038558168522
0.0085397820419086,0.00238092686773238
0.00323842286708363,0.00909460618429591
0.0007357170231151601,0.7995553554781666
0.02858736955086873,0.06450540110179918
0.0176374233341406,0.0035127873109707304
0.00137406680215235,0.010521697950900702
0.00454789123572771,0.03467457613726938
0.0054189623474953505,0.07849598537265595
0.13854351490925143,0.010129357552393671
0.00316376546371598,0.00682168028556729
0.00553384219815865,0.0021083421963778203
0.06759193716922757,0.00034589523173305
0.0047963661166851405,0.40043015341317123
0.00600307145841352,0.6190572572062952
0.000419167250424,0.00253750618722293
0.00503841603918929,0.00232178410976688
0.00056202177933324,0.25066256004075765
0.003957912700633131,0.0091390741810064
0.17254250122881376,0.00120257057784835
0.02384413311826249,0.0019247489218417802
0.0035973979727577706,0.02921353864359358
0.00238528804039161,0.010393599465571881
0.00324785893077025,0.0018492543292477099
0.06293902321887938,0.02606136214159568
0.2548988994995181,0.007114411455886021
0.0068930849318859806,0.00148099988699308
0.5654610283293173,0.00202128914068408
0.00141783284110705,0.01531634388744736
0.0018764200758430002,0.052430954068928164
0.00071788844881477,0.06373475463606108
0.0017687726125390501,0.00211869411117175
0.02463882683084622,0.00547160416539009
0.031685081975726885,0.0016358841559965102
0.00010001907331684002,0.014070123652117301
0.0008670790675174401,0.00489709243193814
0.039917968366544015,0.00175635650316941
0.00610687219066872,0.01716341084507691
0.00461108412425459,0.0019413480113579702
0.044573644047542126,0.00411874729533366
0.012890205294238469,0.07404332933954298
0.00105508779490109,0.0058163469326300505
0.0067554934194682704,0.00273977989110717
0.00620835782263618,0.00759695797931126
0.00942748669651164,0.00062822552809384
0.0008223975004916201,6.422079441030838e-06
0.03332690431446412,0.00704671429682741
0.02891096313905933,0.00054131323895555
9.428289682635e-05,0.0024343496300554502
0.00775036166323435,0.00118633214261435
0.00078404859513968,0.02077922735711835
0.1363644053733225,0.00218721526623392
0.00093274943878284,0.0017825549083688502
0.00651229841405442,0.00824665422745544
0.056648057676701224,0.00232997105770284
0.027301521275837848,0.00171046014353047
0.0021842152093105804,0.9104545869328261
0.00428942587249351,0.00240776091674276
0.10634683235624087,0.00879034011231155
0.010977716459906542,0.00199661266837718
0.06677080702805326,0.14596272506342187
0.08289864964360816,0.0019151615318748101
0.0016938872207693302,0.01315252129467982
0.06122886909983308,0.0011840867343398702
0.08658112653903581,0.00858342394187244
0.00182405344130134,0.00778287167885418
0.01292758087853547,0.00645260027159548
0.00070530468683954,0.39785601048941
0.00210399771447385,0.00440482193936359
0.02354896146822643,0.0063509040351547
0.0052227171164697305,0.0027720006368123404
0.00782058152897732,0.00871251940289568
0.5840229837869421,0.01688635697356056
0.021727646507484613,0.0006623437221880501
0.00056767576419241,0.0049529917069668205
0.07637253352556572,0.010732701824090191
0.00881523344422707,0.01818663624961745
0.36322566480139407,0.03400440458590466
0.00110100461864974,0.0032624647078918507
0.00926909886960175,0.0022329500915015603
0.059965013340394405,0.00309125883934298
0.00623261979189046,0.01213487401259841
0.0010091467226695501,0.02496530913386058
0.00675069321365773,0.03711382087430285
0.00764265454183037,0.01820750901962775
0.004633671044153641,0.0004996670236762801
0.46709596514233614,0.02808556746623267
0.009300632389864661,0.00038033352058904004
0.00686690867748577,0.4010492041516942
0.0012185065990774901,0.006135468757341201
0.006161533872669701,0.01491497903729436
0.011723186735119141,0.0006681553971881
0.1352809091660756,0.00033336192468552
0.00084075742836031,0.09699753859726076
0.0606830288627167,0.00175748099525055
0.014727142303365859,0.01677405610954076
0.010373317496675631,0.00242619548568575
0.05861193152600656,0.008832146346550091
0.02098839612590285,0.01152120832248003
0.0025740172850446503,0.3799223931031668
0.02926173645705728,0.0014939548929157902
0.00980548472133807,0.00575175259787138
0.01163274391913411,0.00078154650303846
0.046379874248114204,0.000115851322787
0.00104593649649,0.011993377098851461
0.04466048896432421,0.0019051654478527602
0.011091421487221162,0.00709283331374635
0.0025828190960760803,0.03649607739353966
0.0276997382945038,0.012743301280845871
0.008046743690223441,0.11266512056418627
0.0017145302299329803,0.01193143495166764
0.15041279016706793,0.00156061011440584
0.0028038607950354503,0.0017389051414903802
0.0025998611283361904,0.00391842044564176
0.00310274932545179,0.03481728391959405
0.0032661435939341102,0.021274922182209
0.02896866129654595,0.029894203581403503
0.00225729887695256,0.005416607334141911
0.01130685850158878,0.00378700991420814
0.00450363438603653,0.00857274098934057
0.019114286436977473,0.00542737042450902
0.00035412315571988,0.00306241254556522
0.00044494959623455,0.00398091912556832
0.0037487641783195604,0.0241629599386261
0.01171915112244433,0.1155228968745778
0.0022860219884027803,0.02502620093105878
0.00406479076780172,0.025253686075791783
0.46247491883882247,0.20357564159805752
0.011818194022552922,0.00672534257243539
0.015427296405023562,0.0026206447360158603
0.006212228647468281,0.00030821828292647004
0.014398972406497049,0.06833765944413812
0.0011633522908782701,0.3318569713135303
0.34067055551850084,0.313626271353054
0.02831432169759597,0.00399649434134661
0.014577460032949961,0.00572198866778437
0.01397781311064923,0.00062756757978254
0.06074901184525733,0.00029765001509889
0.07817444430467803,0.007015114040894711
0.00083849311092494,0.005083233104652231
0.01726637329315219,0.00044966969551554
0.00327825905043784,0.02945983492725426
0.040881837048579395,0.03341713799344178
0.010322540846655721,0.01086195998913159
0.03919001578584547,0.0033363867752375202
0.00039243614023392,0.00913292223603152
0.01174693784124719,0.00058553170683813
0.00030431157796009003,0.047349261302627704
0.00027067640954375,0.00463141893506976
0.00226472599670967,0.00011836380301176
0.007950792451841741,0.01489031787908788
0.043247430947687474,0.02143700831627099
0.002451003232393,0.00246214633132738
0.00095751760057154,0.010046377368937261
0.0008831130084821801,0.01723646308510144
0.015021652093535832,0.00288181229630541
0.00904658862755096,0.015339144256424781
0.006342657464486159,0.10661703847895748
0.04087374656835811,7.958083478734e-05
0.00019531472036283002,0.01011935070346512
0.00917318825260568,0.0014560997272952602
0.022722476683442513,0.4975398513369387
0.00657014244664261,0.011357726892585041
0.00570167206522457,0.0018908084639823802
0.48006622826385315,0.01580277308541021
0.0052008473305437605,0.05583080524043659
0.00099232283850025,0.008601556670212672
0.008586376832783479,0.00925394192501509
0.00098796428288807,0.02747498565890313
0.00145721784798933,0.0682790723475626
0.0007420400606921601,0.0018756569195240301
0.00714054322677183,0.006590106694591551
0.023799223778573603,0.0009611232440458501
0.007564719843854211,0.00173033602885126
0.27277851097235006,0.0019368616245597102
0.00142341352814167,0.0032003127271275204
0.00474537106619373,0.005211179884944
0.13943012750910908,0.015300220792963322
0.02190439055785551,0.04861329428225082
0.022777802853403483,0.00015729891314083
2.3416685346880003e-05,0.0009154360861475801
0.010013400878588721,0.00322864578786009
0.33171923987767826,0.00094547651606769
0.00259059854013825,0.01278872530205246
0.01048648497535083,0.00057019816234898
0.00117848565222314,0.02122592927912208
0.01162038175535723,0.0294570925805826
0.00070291400423265,0.00058638067802073
4.950705146369e-05,0.00214502218720822
0.00154535807588506,0.00018758685317857
0.03666377605682206,0.01844182600180623
0.00043801573614457,0.00230571027614992
0.00122279309451693,0.0070633850561232295
0.00125270098980034,0.03424743597656473
0.01297938759981824,0.2660752010054239
0.0014584946314972701,0.20921612393239647
0.02457533129942407,0.07382858002900626
0.18515084123012002,0.034566042694448705
0.07143519029326874,0.00351262567505028
0.0038672993351758903,0.026660377718541413
0.00233903309653603,0.051212173114986353
0.0187355573334513,0.0006460754451281
0.00076851369576962,0.16187038996154043
0.00875434010035852,0.007500530148806101
0.008007693960810471,0.00443451249761632
0.01018350870446209,0.12432383358661765
0.0028714165293375503,0.3449812363702419
0.0038888684475691703,0.00303203061425375
0.016190242931651232,0.00832370383575247
0.00039839556851015,0.0015075049524405602
0.00033272822755057,0.00317139029553807
0.00039039215330658004,0.02936910592994604
0.01359347782102525,0.01043425705601305
0.0017387842058758302,0.00546547232628754
0.0152339088873141,0.00111702818414372
0.3218408283160659,0.02010003239346527
0.01498922718533265,0.0007554529790996201
0.0007921149614167801,0.01240200618634694
0.00040724010649561003,0.00098705699249679
0.0016709046154677,0.0057199812292865
0.00374492760719259,0.1037355392602448
0.034460460663369843,0.0013511041641732502
0.0088833344098222,0.00564866274672469
0.00036688505444057006,0.00015680798098023
0.1836847266924393,0.0019071150729364598
0.0024063530775900103,0.01573909756384232
0.0092089200971731,0.05932619148712433
0.011721029997718601,0.00031511008150810003
0.08617864380143217,0.0037348346431693605
0.0036944899934284302,0.00846763224415949
0.011245050856321992,0.21381522218214602
0.00660309495929764,9.332703863866791e-06
0.008984913603731801,0.8706356542800388
0.04264972076199123,0.019967872602592182
0.10509669158410635,0.00082713167328991
0.009712026439260791,0.00398553502906654
0.0027195128152495904,0.037726257990087046
0.0018831688878799503,0.00098708544372271
0.21841973179703664,0.00117071931428461
0.011625069225130992,0.00934701424697606
0.00796366648318654,0.00204818693426307
0.15967962200069266,0.02216416679156543
0.041195347048856565,0.03292775566870021
0.08352139999704178,0.00466343341164046
0.0026618320994998505,0.1267863167443785
0.2827818886109698,0.00259587367724459
0.00090352319578694,0.0008768515760507901
0.017885751959292352,0.00378686373824804
0.00489398764379775,0.012008703100294602
0.1613530258551386,0.00032352354386808
0.01188396420590139,0.0094305961631209
5.362307095009431e-06,0.00276024771023875
0.00758293012246945,0.0016044384416179702
0.01531248935639889,0.011805144866318082
0.0028516869521870904,0.00232521779400102
0.00853556519507293,0.00356919926053102
0.00105288366115876,0.00055302832827012
0.00254968329423964,0.00303607277424193
0.03700121437432084,0.00180704025937962
0.00025144326058581,0.0009350382059207601
0.005668853421551711,0.00115193646013861
0.013558275955864223,0.01373818901277521
0.0026073881468498604,0.015802528217472033
0.02843608712971056,0.2942362587657486
0.00038038746804151005,0.02172160932381692
0.00094056956093729,0.01757653598748176
0.0009344294682730901,0.00196378963857493
0.0036580540578397703,0.00301487618077125
0.00142732628257066,0.018732908926673213
0.013119636731627702,0.015713971273119832
0.038902033383208856,0.02089065938598045
0.04274734832545016,0.3385963460098535
0.012824270340557851,0.00023537967947735998
6.870332350419e-05,0.00365621154336852
0.1809645336994787,0.10682544604648037
0.0034559598216174904,0.00023840627536443
0.16982207607330524,0.01738156589528422
0.0059348439184719205,0.02570320901604567
0.03981418155622854,0.00087814252354663
0.1589938683205722,0.00019719460906895004
0.0047048960655764705,0.01149571954307157
0.0004645591175966,0.0022756545945443003
0.07121966368847314,0.00385201394766891
0.01246747976257348,0.01713918448229598
0.00598221614124772,0.0026530603974654803
0.0035627772789628104,0.0030452810167997803
0.021138122075393992,0.00027123331326534
0.018701561032259582,0.012242075622858211
0.3853856326439544,0.06414886171198253
0.01585279202951693,0.01025393861466118
0.00026732458522411997,0.00189798911612043
0.01051994013993135,0.01486662122316993
0.0040797048693251205,0.00889988727482554
0.00063384511837448,0.00020228732906263
0.01050932855035,0.00436431379843364
0.0005037595338320101,0.0010505655628752
0.015164801335673682,0.02545318417128874
0.01009931088015964,0.00193805491327269
0.0054926770248437205,0.02423825787031568
0.004645979535700811,0.01599867785601056
0.00450304184857366,0.0025598077322064403
0.00992449315779665,0.027899742656310053
0.2084149540404584,0.5467600720327195
0.00294147448890173,0.00795965523568766
0.02039185777010469,0.014738141916623402
0.014386349976222242,0.0034888388413496702
0.00054402675626747,0.00647561836125829
0.0020565026359944598,0.44055600823681823
0.5613724251278208,0.0072657169570586105
0.13877402648840903,0.014367964676235882
0.00841685928993975,0.00479482791311766
0.00327464770966511,0.07298435396836135
0.04440827720806581,0.00394200133851021
0.0014513768778512202,0.00574104170035213
0.0012030211208145201,0.4823378846493418
0.00060095722003032,0.006528775264125971
0.0043845350175855105,0.009840710162087492
0.021122230969880272,0.06331135905923695
0.0008696441391051701,0.0736751017781527
0.04847725234215444,0.009403818947920051
0.00283788281541612,0.010824108514345211
0.00502062169541856,0.604776380270358
0.00144443641660676,0.01108209363563466
0.0009588356978976801,0.01143663165449991
0.00313932195931357,0.03847525190559273
0.3276245390688345,0.00141279527556705
0.00175338941971115,0.0007235343071219701
0.0060075181030534806,0.06633667339375254
0.01040975058548221,0.01445823439910677
0.07623124912006,0.00194927797899761
0.03579952002127581,0.00089593723740051
0.28317269854249455,0.3879865093275615
0.00029594589276558004,9.154871646696e-05
0.04357448638023102,0.00373356302270317
0.0008237870871874401,0.004274222068352581
0.0900740446175336,0.6342629137602377
0.00087030205629904,0.00806394534333145
0.00491615024681602,0.02848572058265383
0.00034190028641622,0.00593115475690474
0.0020213015823341103,0.00181145470635944
0.015266568394277312,0.00041824305745315
0.00789507129236766,0.09474312893367696
0.09218628944601209,0.00452224572432597
0.02308177484487066,0.02601426319649587
